node_id,node_type,label,line,station,critical_score,evidence_value
feature:L1_S24_F1406,feature,L1_S24_F1406,L1,L1_S24,0.0,0.0
feature:L1_S24_F1407,feature,L1_S24_F1407,L1,L1_S24,0.0,0.0
feature:L1_S24_F1409,feature,L1_S24_F1409,L1,L1_S24,0.0,0.0
feature:L1_S24_F1410,feature,L1_S24_F1410,L1,L1_S24,0.0,0.0
feature:L1_S24_F1411,feature,L1_S24_F1411,L1,L1_S24,0.0,0.0
feature:L1_S24_F1412,feature,L1_S24_F1412,L1,L1_S24,0.0,0.0
feature:L1_S24_F1414,feature,L1_S24_F1414,L1,L1_S24,0.0,0.0
feature:L1_S24_F1415,feature,L1_S24_F1415,L1,L1_S24,0.0,0.0
feature:L1_S24_F1416,feature,L1_S24_F1416,L1,L1_S24,0.0,0.0
feature:L1_S24_F1417,feature,L1_S24_F1417,L1,L1_S24,0.0,0.0
feature:L1_S24_F1419,feature,L1_S24_F1419,L1,L1_S24,0.0,0.0
feature:L1_S24_F1420,feature,L1_S24_F1420,L1,L1_S24,0.0,0.0
feature:L1_S24_F1421,feature,L1_S24_F1421,L1,L1_S24,0.0,0.0
feature:L1_S24_F1422,feature,L1_S24_F1422,L1,L1_S24,0.0,0.0
feature:L1_S24_F1424,feature,L1_S24_F1424,L1,L1_S24,0.0,0.0
feature:L1_S24_F1425,feature,L1_S24_F1425,L1,L1_S24,0.0,0.0
feature:L1_S24_F1426,feature,L1_S24_F1426,L1,L1_S24,0.0,0.0
feature:L1_S24_F1427,feature,L1_S24_F1427,L1,L1_S24,0.0,0.0
feature:L1_S24_F1429,feature,L1_S24_F1429,L1,L1_S24,0.0,0.0
feature:L1_S24_F1430,feature,L1_S24_F1430,L1,L1_S24,0.0,0.0
feature:L1_S24_F1431,feature,L1_S24_F1431,L1,L1_S24,0.0,0.0
feature:L1_S24_F1432,feature,L1_S24_F1432,L1,L1_S24,0.0,0.0
feature:L1_S24_F1434,feature,L1_S24_F1434,L1,L1_S24,0.0,0.0
feature:L1_S24_F1435,feature,L1_S24_F1435,L1,L1_S24,0.0,0.0
feature:L1_S24_F1436,feature,L1_S24_F1436,L1,L1_S24,0.0,0.0
feature:L1_S24_F1437,feature,L1_S24_F1437,L1,L1_S24,0.0,0.0
feature:L1_S24_F1439,feature,L1_S24_F1439,L1,L1_S24,0.0,0.0
feature:L1_S24_F1440,feature,L1_S24_F1440,L1,L1_S24,0.0,0.0
feature:L1_S24_F1441,feature,L1_S24_F1441,L1,L1_S24,0.0,0.0
feature:L1_S24_F1442,feature,L1_S24_F1442,L1,L1_S24,0.0,0.0
feature:L1_S24_F1444,feature,L1_S24_F1444,L1,L1_S24,0.0,0.0
feature:L1_S24_F1445,feature,L1_S24_F1445,L1,L1_S24,0.0,0.0
feature:L1_S24_F1446,feature,L1_S24_F1446,L1,L1_S24,0.0,0.0
feature:L1_S24_F1447,feature,L1_S24_F1447,L1,L1_S24,0.0,0.0
feature:L1_S24_F1449,feature,L1_S24_F1449,L1,L1_S24,0.0,0.0
feature:L1_S24_F1450,feature,L1_S24_F1450,L1,L1_S24,0.0,0.0
feature:L1_S24_F1451,feature,L1_S24_F1451,L1,L1_S24,0.0,0.0
feature:L1_S24_F1452,feature,L1_S24_F1452,L1,L1_S24,0.0,0.0
feature:L1_S24_F1454,feature,L1_S24_F1454,L1,L1_S24,0.0,0.0
feature:L1_S24_F1455,feature,L1_S24_F1455,L1,L1_S24,0.0,0.0
feature:L1_S24_F1456,feature,L1_S24_F1456,L1,L1_S24,0.0,0.0
feature:L1_S24_F1458,feature,L1_S24_F1458,L1,L1_S24,0.0,0.0
feature:L1_S24_F1459,feature,L1_S24_F1459,L1,L1_S24,0.0,0.0
feature:L1_S24_F1460,feature,L1_S24_F1460,L1,L1_S24,0.0,0.0
feature:L1_S24_F1462,feature,L1_S24_F1462,L1,L1_S24,0.0,0.0
feature:L1_S24_F1463,feature,L1_S24_F1463,L1,L1_S24,0.0,0.0
feature:L1_S24_F1464,feature,L1_S24_F1464,L1,L1_S24,0.0,0.0
feature:L1_S24_F1466,feature,L1_S24_F1466,L1,L1_S24,0.0,0.0
feature:L1_S24_F1467,feature,L1_S24_F1467,L1,L1_S24,0.0,0.0
feature:L1_S24_F1468,feature,L1_S24_F1468,L1,L1_S24,0.0,0.0
feature:L1_S24_F1470,feature,L1_S24_F1470,L1,L1_S24,0.0,0.0
feature:L1_S24_F1471,feature,L1_S24_F1471,L1,L1_S24,0.0,0.0
feature:L1_S24_F1473,feature,L1_S24_F1473,L1,L1_S24,0.0,0.0
feature:L1_S24_F1474,feature,L1_S24_F1474,L1,L1_S24,4.41497417144839,0.0030016312303311
feature:L1_S24_F1475,feature,L1_S24_F1475,L1,L1_S24,0.0,0.0
feature:L1_S24_F1477,feature,L1_S24_F1477,L1,L1_S24,0.0,0.0
feature:L1_S24_F1478,feature,L1_S24_F1478,L1,L1_S24,1.168169532506645,0.000794209437004
feature:L1_S24_F1479,feature,L1_S24_F1479,L1,L1_S24,0.0,0.0
feature:L1_S24_F1481,feature,L1_S24_F1481,L1,L1_S24,0.0,0.0
feature:L1_S24_F1482,feature,L1_S24_F1482,L1,L1_S24,0.0,0.0
feature:L1_S24_F1483,feature,L1_S24_F1483,L1,L1_S24,0.0,0.0
feature:L1_S24_F1485,feature,L1_S24_F1485,L1,L1_S24,0.0,0.0
feature:L1_S24_F1486,feature,L1_S24_F1486,L1,L1_S24,0.0,0.0
feature:L1_S24_F1487,feature,L1_S24_F1487,L1,L1_S24,0.0,0.0
feature:L1_S24_F1489,feature,L1_S24_F1489,L1,L1_S24,0.0,0.0
feature:L1_S24_F1490,feature,L1_S24_F1490,L1,L1_S24,9.95447884203169,0.0067678028032744
feature:L1_S24_F1491,feature,L1_S24_F1491,L1,L1_S24,0.0,0.0
feature:L1_S24_F1493,feature,L1_S24_F1493,L1,L1_S24,0.0,0.0
feature:L1_S24_F1494,feature,L1_S24_F1494,L1,L1_S24,4.177084995018241,0.002839896290646
feature:L1_S24_F1495,feature,L1_S24_F1495,L1,L1_S24,0.0,0.0
feature:L1_S24_F1497,feature,L1_S24_F1497,L1,L1_S24,0.0,0.0
feature:L1_S24_F1498,feature,L1_S24_F1498,L1,L1_S24,15.314385582787555,0.0104118702066035
feature:L1_S24_F1499,feature,L1_S24_F1499,L1,L1_S24,0.0,0.0
feature:L1_S24_F1501,feature,L1_S24_F1501,L1,L1_S24,0.0,0.0
feature:L1_S24_F1502,feature,L1_S24_F1502,L1,L1_S24,0.0,0.0
feature:L1_S24_F1503,feature,L1_S24_F1503,L1,L1_S24,0.0,0.0
feature:L1_S24_F1505,feature,L1_S24_F1505,L1,L1_S24,0.0,0.0
feature:L1_S24_F1506,feature,L1_S24_F1506,L1,L1_S24,0.0,0.0
feature:L1_S24_F1507,feature,L1_S24_F1507,L1,L1_S24,0.0,0.0
feature:L1_S24_F1509,feature,L1_S24_F1509,L1,L1_S24,0.0,0.0
feature:L1_S24_F1510,feature,L1_S24_F1510,L1,L1_S24,0.0,0.0
feature:L1_S24_F1512,feature,L1_S24_F1512,L1,L1_S24,0.0,0.0
feature:L1_S24_F1514,feature,L1_S24_F1514,L1,L1_S24,0.0,0.0
feature:L1_S24_F1516,feature,L1_S24_F1516,L1,L1_S24,0.0,0.0
feature:L1_S24_F1518,feature,L1_S24_F1518,L1,L1_S24,0.0,0.0
feature:L1_S24_F1520,feature,L1_S24_F1520,L1,L1_S24,0.0,0.0
feature:L1_S24_F1521,feature,L1_S24_F1521,L1,L1_S24,0.0,0.0
feature:L1_S24_F1523,feature,L1_S24_F1523,L1,L1_S24,0.0,0.0
feature:L1_S24_F1524,feature,L1_S24_F1524,L1,L1_S24,0.0,0.0
feature:L1_S24_F1525,feature,L1_S24_F1525,L1,L1_S24,0.0,0.0
feature:L1_S24_F1526,feature,L1_S24_F1526,L1,L1_S24,0.0,0.0
feature:L1_S24_F1528,feature,L1_S24_F1528,L1,L1_S24,0.0,0.0
feature:L1_S24_F1529,feature,L1_S24_F1529,L1,L1_S24,0.0,0.0
feature:L1_S24_F1530,feature,L1_S24_F1530,L1,L1_S24,0.0,0.0
feature:L1_S24_F1531,feature,L1_S24_F1531,L1,L1_S24,0.0,0.0
feature:L1_S24_F1533,feature,L1_S24_F1533,L1,L1_S24,0.0,0.0
feature:L1_S24_F1534,feature,L1_S24_F1534,L1,L1_S24,0.0,0.0
feature:L1_S24_F1535,feature,L1_S24_F1535,L1,L1_S24,0.0,0.0
feature:L1_S24_F1537,feature,L1_S24_F1537,L1,L1_S24,0.0,0.0
feature:L1_S24_F1538,feature,L1_S24_F1538,L1,L1_S24,0.0,0.0
feature:L1_S24_F1539,feature,L1_S24_F1539,L1,L1_S24,0.0,0.0
feature:L1_S24_F1540,feature,L1_S24_F1540,L1,L1_S24,0.0,0.0
feature:L1_S24_F1542,feature,L1_S24_F1542,L1,L1_S24,0.0,0.0
feature:L1_S24_F1543,feature,L1_S24_F1543,L1,L1_S24,0.0,0.0
feature:L1_S24_F1544,feature,L1_S24_F1544,L1,L1_S24,0.0,0.0
feature:L1_S24_F1545,feature,L1_S24_F1545,L1,L1_S24,0.0,0.0
feature:L1_S24_F1547,feature,L1_S24_F1547,L1,L1_S24,0.0,0.0
feature:L1_S24_F1548,feature,L1_S24_F1548,L1,L1_S24,0.0,0.0
feature:L1_S24_F1549,feature,L1_S24_F1549,L1,L1_S24,0.0,0.0
feature:L1_S24_F1551,feature,L1_S24_F1551,L1,L1_S24,0.0,0.0
feature:L1_S24_F1552,feature,L1_S24_F1552,L1,L1_S24,0.0,0.0
feature:L1_S24_F1553,feature,L1_S24_F1553,L1,L1_S24,0.0,0.0
feature:L1_S24_F1555,feature,L1_S24_F1555,L1,L1_S24,0.0,0.0
feature:L1_S24_F1556,feature,L1_S24_F1556,L1,L1_S24,0.0,0.0
feature:L1_S24_F1557,feature,L1_S24_F1557,L1,L1_S24,0.0,0.0
feature:L1_S24_F1559,feature,L1_S24_F1559,L1,L1_S24,0.0,0.0
feature:L1_S24_F1560,feature,L1_S24_F1560,L1,L1_S24,0.0,0.0
feature:L1_S24_F1561,feature,L1_S24_F1561,L1,L1_S24,0.0,0.0
feature:L1_S24_F1563,feature,L1_S24_F1563,L1,L1_S24,0.0,0.0
feature:L1_S24_F1564,feature,L1_S24_F1564,L1,L1_S24,0.0,0.0
feature:L1_S24_F1565,feature,L1_S24_F1565,L1,L1_S24,0.0,0.0
feature:L1_S24_F1567,feature,L1_S24_F1567,L1,L1_S24,0.0,0.0
feature:L1_S24_F1569,feature,L1_S24_F1569,L1,L1_S24,0.0,0.0
feature:L1_S24_F1571,feature,L1_S24_F1571,L1,L1_S24,0.0,0.0
feature:L1_S24_F1573,feature,L1_S24_F1573,L1,L1_S24,0.0,0.0
feature:L1_S24_F1575,feature,L1_S24_F1575,L1,L1_S24,0.0,0.0
feature:L1_S24_F1577,feature,L1_S24_F1577,L1,L1_S24,0.0,0.0
feature:L1_S24_F1578,feature,L1_S24_F1578,L1,L1_S24,0.0,0.0
feature:L1_S24_F1580,feature,L1_S24_F1580,L1,L1_S24,0.0,0.0
feature:L1_S24_F1581,feature,L1_S24_F1581,L1,L1_S24,6.370632210034086,0.0043312345341124
feature:L1_S24_F1582,feature,L1_S24_F1582,L1,L1_S24,0.0,0.0
feature:L1_S24_F1584,feature,L1_S24_F1584,L1,L1_S24,0.0,0.0
feature:L1_S24_F1585,feature,L1_S24_F1585,L1,L1_S24,0.0,0.0
feature:L1_S24_F1586,feature,L1_S24_F1586,L1,L1_S24,0.0,0.0
feature:L1_S24_F1588,feature,L1_S24_F1588,L1,L1_S24,0.0,0.0
feature:L1_S24_F1589,feature,L1_S24_F1589,L1,L1_S24,0.0,0.0
feature:L1_S24_F1590,feature,L1_S24_F1590,L1,L1_S24,0.0,0.0
feature:L1_S24_F1592,feature,L1_S24_F1592,L1,L1_S24,0.0,0.0
feature:L1_S24_F1593,feature,L1_S24_F1593,L1,L1_S24,0.0,0.0
feature:L1_S24_F1594,feature,L1_S24_F1594,L1,L1_S24,0.0,0.0
feature:L1_S24_F1595,feature,L1_S24_F1595,L1,L1_S24,0.0,0.0
feature:L1_S24_F1597,feature,L1_S24_F1597,L1,L1_S24,0.0,0.0
feature:L1_S24_F1598,feature,L1_S24_F1598,L1,L1_S24,0.0,0.0
feature:L1_S24_F1599,feature,L1_S24_F1599,L1,L1_S24,0.0,0.0
feature:L1_S24_F1600,feature,L1_S24_F1600,L1,L1_S24,0.0,0.0
feature:L1_S24_F1602,feature,L1_S24_F1602,L1,L1_S24,0.0,0.0
feature:L1_S24_F1603,feature,L1_S24_F1603,L1,L1_S24,0.0,0.0
feature:L1_S24_F1604,feature,L1_S24_F1604,L1,L1_S24,4.58258425842083,0.0031155851634772
feature:L1_S24_F1605,feature,L1_S24_F1605,L1,L1_S24,0.0,0.0
feature:L1_S24_F1607,feature,L1_S24_F1607,L1,L1_S24,0.0,0.0
feature:L1_S24_F1608,feature,L1_S24_F1608,L1,L1_S24,0.0,0.0
feature:L1_S24_F1609,feature,L1_S24_F1609,L1,L1_S24,10.897980582475011,0.0074092661912827
feature:L1_S24_F1610,feature,L1_S24_F1610,L1,L1_S24,0.0,0.0
feature:L1_S24_F1612,feature,L1_S24_F1612,L1,L1_S24,0.0,0.0
feature:L1_S24_F1613,feature,L1_S24_F1613,L1,L1_S24,0.0,0.0
feature:L1_S24_F1614,feature,L1_S24_F1614,L1,L1_S24,0.0,0.0
feature:L1_S24_F1616,feature,L1_S24_F1616,L1,L1_S24,0.0,0.0
feature:L1_S24_F1617,feature,L1_S24_F1617,L1,L1_S24,0.0,0.0
feature:L1_S24_F1618,feature,L1_S24_F1618,L1,L1_S24,0.0,0.0
feature:L1_S24_F1620,feature,L1_S24_F1620,L1,L1_S24,0.0,0.0
feature:L1_S24_F1621,feature,L1_S24_F1621,L1,L1_S24,0.0,0.0
feature:L1_S24_F1622,feature,L1_S24_F1622,L1,L1_S24,1.8545922729238526,0.0012608912011172
feature:L1_S24_F1623,feature,L1_S24_F1623,L1,L1_S24,0.0,0.0
feature:L1_S24_F1625,feature,L1_S24_F1625,L1,L1_S24,0.0,0.0
feature:L1_S24_F1626,feature,L1_S24_F1626,L1,L1_S24,0.0,0.0
feature:L1_S24_F1627,feature,L1_S24_F1627,L1,L1_S24,2.1979237340963795,0.001494313730036
feature:L1_S24_F1628,feature,L1_S24_F1628,L1,L1_S24,0.0,0.0
feature:L1_S24_F1630,feature,L1_S24_F1630,L1,L1_S24,0.0,0.0
feature:L1_S24_F1631,feature,L1_S24_F1631,L1,L1_S24,0.0,0.0
feature:L1_S24_F1632,feature,L1_S24_F1632,L1,L1_S24,8.372778658115424,0.005692444152307259
feature:L1_S24_F1633,feature,L1_S24_F1633,L1,L1_S24,0.0,0.0
feature:L1_S24_F1635,feature,L1_S24_F1635,L1,L1_S24,0.0,0.0
feature:L1_S24_F1636,feature,L1_S24_F1636,L1,L1_S24,0.0,0.0
feature:L1_S24_F1637,feature,L1_S24_F1637,L1,L1_S24,0.0,0.0
feature:L1_S24_F1638,feature,L1_S24_F1638,L1,L1_S24,0.0,0.0
feature:L1_S24_F1640,feature,L1_S24_F1640,L1,L1_S24,0.0,0.0
feature:L1_S24_F1641,feature,L1_S24_F1641,L1,L1_S24,0.0,0.0
feature:L1_S24_F1642,feature,L1_S24_F1642,L1,L1_S24,0.0,0.0
feature:L1_S24_F1643,feature,L1_S24_F1643,L1,L1_S24,0.0,0.0
feature:L1_S24_F1645,feature,L1_S24_F1645,L1,L1_S24,0.0,0.0
feature:L1_S24_F1646,feature,L1_S24_F1646,L1,L1_S24,0.0,0.0
feature:L1_S24_F1647,feature,L1_S24_F1647,L1,L1_S24,0.0,0.0
feature:L1_S24_F1648,feature,L1_S24_F1648,L1,L1_S24,0.0,0.0
feature:L1_S24_F1650,feature,L1_S24_F1650,L1,L1_S24,0.0,0.0
feature:L1_S24_F1651,feature,L1_S24_F1651,L1,L1_S24,0.0,0.0
feature:L1_S24_F1652,feature,L1_S24_F1652,L1,L1_S24,0.0,0.0
feature:L1_S24_F1653,feature,L1_S24_F1653,L1,L1_S24,0.0,0.0
feature:L1_S24_F1655,feature,L1_S24_F1655,L1,L1_S24,0.0,0.0
feature:L1_S24_F1656,feature,L1_S24_F1656,L1,L1_S24,0.0,0.0
feature:L1_S24_F1657,feature,L1_S24_F1657,L1,L1_S24,2.7364706185973593,0.0018604583743172
feature:L1_S24_F1658,feature,L1_S24_F1658,L1,L1_S24,0.0,0.0
feature:L1_S24_F1660,feature,L1_S24_F1660,L1,L1_S24,0.0,0.0
feature:L1_S24_F1661,feature,L1_S24_F1661,L1,L1_S24,0.0,0.0
feature:L1_S24_F1662,feature,L1_S24_F1662,L1,L1_S24,0.0,0.0
feature:L1_S24_F1663,feature,L1_S24_F1663,L1,L1_S24,0.0,0.0
feature:L1_S24_F1665,feature,L1_S24_F1665,L1,L1_S24,0.0,0.0
feature:L1_S24_F1666,feature,L1_S24_F1666,L1,L1_S24,0.0,0.0
feature:L1_S24_F1667,feature,L1_S24_F1667,L1,L1_S24,17.176178751646436,0.01167765711793
feature:L1_S24_F1668,feature,L1_S24_F1668,L1,L1_S24,0.0,0.0
feature:L1_S24_F1670,feature,L1_S24_F1670,L1,L1_S24,0.0,0.0
feature:L1_S24_F1671,feature,L1_S24_F1671,L1,L1_S24,0.0,0.0
feature:L1_S24_F1672,feature,L1_S24_F1672,L1,L1_S24,11.049245229720043,0.0075121072661302
feature:L1_S24_F1673,feature,L1_S24_F1673,L1,L1_S24,0.0,0.0
feature:L1_S24_F1675,feature,L1_S24_F1675,L1,L1_S24,0.0,0.0
feature:L1_S24_F1676,feature,L1_S24_F1676,L1,L1_S24,0.0,0.0
feature:L1_S24_F1677,feature,L1_S24_F1677,L1,L1_S24,0.0,0.0
feature:L1_S24_F1679,feature,L1_S24_F1679,L1,L1_S24,0.0,0.0
feature:L1_S24_F1680,feature,L1_S24_F1680,L1,L1_S24,0.0,0.0
feature:L1_S24_F1681,feature,L1_S24_F1681,L1,L1_S24,0.0,0.0
feature:L1_S24_F1683,feature,L1_S24_F1683,L1,L1_S24,0.0,0.0
feature:L1_S24_F1684,feature,L1_S24_F1684,L1,L1_S24,0.0,0.0
feature:L1_S24_F1685,feature,L1_S24_F1685,L1,L1_S24,0.0,0.0
feature:L1_S24_F1686,feature,L1_S24_F1686,L1,L1_S24,0.0,0.0
feature:L1_S24_F1688,feature,L1_S24_F1688,L1,L1_S24,0.0,0.0
feature:L1_S24_F1689,feature,L1_S24_F1689,L1,L1_S24,0.0,0.0
feature:L1_S24_F1690,feature,L1_S24_F1690,L1,L1_S24,0.0,0.0
feature:L1_S24_F1691,feature,L1_S24_F1691,L1,L1_S24,0.0,0.0
feature:L1_S24_F1693,feature,L1_S24_F1693,L1,L1_S24,0.0,0.0
feature:L1_S24_F1694,feature,L1_S24_F1694,L1,L1_S24,0.0,0.0
feature:L1_S24_F1695,feature,L1_S24_F1695,L1,L1_S24,7.376329525241851,0.0050149831478891
feature:L1_S24_F1696,feature,L1_S24_F1696,L1,L1_S24,0.0,0.0
feature:L1_S24_F1698,feature,L1_S24_F1698,L1,L1_S24,0.0,0.0
feature:L1_S24_F1699,feature,L1_S24_F1699,L1,L1_S24,0.0,0.0
feature:L1_S24_F1700,feature,L1_S24_F1700,L1,L1_S24,4.45864111784795,0.0030313193020969
feature:L1_S24_F1701,feature,L1_S24_F1701,L1,L1_S24,0.0,0.0
feature:L1_S24_F1703,feature,L1_S24_F1703,L1,L1_S24,0.0,0.0
feature:L1_S24_F1704,feature,L1_S24_F1704,L1,L1_S24,0.0,0.0
feature:L1_S24_F1705,feature,L1_S24_F1705,L1,L1_S24,0.0,0.0
feature:L1_S24_F1707,feature,L1_S24_F1707,L1,L1_S24,0.0,0.0
feature:L1_S24_F1708,feature,L1_S24_F1708,L1,L1_S24,0.0,0.0
feature:L1_S24_F1709,feature,L1_S24_F1709,L1,L1_S24,0.0,0.0
feature:L1_S24_F1711,feature,L1_S24_F1711,L1,L1_S24,0.0,0.0
feature:L1_S24_F1712,feature,L1_S24_F1712,L1,L1_S24,0.0,0.0
feature:L1_S24_F1713,feature,L1_S24_F1713,L1,L1_S24,13.272565211110182,0.0090236872736233
feature:L1_S24_F1714,feature,L1_S24_F1714,L1,L1_S24,0.0,0.0
feature:L1_S24_F1716,feature,L1_S24_F1716,L1,L1_S24,0.0,0.0
feature:L1_S24_F1717,feature,L1_S24_F1717,L1,L1_S24,0.0,0.0
feature:L1_S24_F1718,feature,L1_S24_F1718,L1,L1_S24,7.58522775677893,0.0051570078645449
feature:L1_S24_F1719,feature,L1_S24_F1719,L1,L1_S24,0.0,0.0
feature:L1_S24_F1721,feature,L1_S24_F1721,L1,L1_S24,0.0,0.0
feature:L1_S24_F1722,feature,L1_S24_F1722,L1,L1_S24,0.0,0.0
feature:L1_S24_F1723,feature,L1_S24_F1723,L1,L1_S24,20.29304045591273,0.0137967339389569
feature:L1_S24_F1724,feature,L1_S24_F1724,L1,L1_S24,0.0,0.0
feature:L1_S24_F1726,feature,L1_S24_F1726,L1,L1_S24,0.0,0.0
feature:L1_S24_F1727,feature,L1_S24_F1727,L1,L1_S24,0.0,0.0
feature:L1_S24_F1728,feature,L1_S24_F1728,L1,L1_S24,0.0,0.0
feature:L1_S24_F1729,feature,L1_S24_F1729,L1,L1_S24,0.0,0.0
feature:L1_S24_F1731,feature,L1_S24_F1731,L1,L1_S24,0.0,0.0
feature:L1_S24_F1732,feature,L1_S24_F1732,L1,L1_S24,0.0,0.0
feature:L1_S24_F1733,feature,L1_S24_F1733,L1,L1_S24,0.0,0.0
feature:L1_S24_F1734,feature,L1_S24_F1734,L1,L1_S24,0.0,0.0
feature:L1_S24_F1736,feature,L1_S24_F1736,L1,L1_S24,0.0,0.0
feature:L1_S24_F1737,feature,L1_S24_F1737,L1,L1_S24,0.0,0.0
feature:L1_S24_F1738,feature,L1_S24_F1738,L1,L1_S24,0.0,0.0
feature:L1_S24_F1739,feature,L1_S24_F1739,L1,L1_S24,0.0,0.0
feature:L1_S24_F1741,feature,L1_S24_F1741,L1,L1_S24,0.0,0.0
feature:L1_S24_F1742,feature,L1_S24_F1742,L1,L1_S24,0.0,0.0
feature:L1_S24_F1743,feature,L1_S24_F1743,L1,L1_S24,0.0,0.0
feature:L1_S24_F1744,feature,L1_S24_F1744,L1,L1_S24,0.0,0.0
feature:L1_S24_F1746,feature,L1_S24_F1746,L1,L1_S24,0.0,0.0
feature:L1_S24_F1747,feature,L1_S24_F1747,L1,L1_S24,0.0,0.0
feature:L1_S24_F1748,feature,L1_S24_F1748,L1,L1_S24,1.4099156011430203,0.0009585665818592
feature:L1_S24_F1749,feature,L1_S24_F1749,L1,L1_S24,0.0,0.0
feature:L1_S24_F1751,feature,L1_S24_F1751,L1,L1_S24,0.0,0.0
feature:L1_S24_F1752,feature,L1_S24_F1752,L1,L1_S24,0.0,0.0
feature:L1_S24_F1753,feature,L1_S24_F1753,L1,L1_S24,0.0,0.0
feature:L1_S24_F1754,feature,L1_S24_F1754,L1,L1_S24,0.0,0.0
feature:L1_S24_F1756,feature,L1_S24_F1756,L1,L1_S24,0.0,0.0
feature:L1_S24_F1757,feature,L1_S24_F1757,L1,L1_S24,0.0,0.0
feature:L1_S24_F1758,feature,L1_S24_F1758,L1,L1_S24,12.245271329933653,0.0083252556913031
feature:L1_S24_F1759,feature,L1_S24_F1759,L1,L1_S24,0.0,0.0
feature:L1_S24_F1761,feature,L1_S24_F1761,L1,L1_S24,0.0,0.0
feature:L1_S24_F1762,feature,L1_S24_F1762,L1,L1_S24,0.0,0.0
feature:L1_S24_F1763,feature,L1_S24_F1763,L1,L1_S24,0.0,0.0
feature:L1_S24_F1764,feature,L1_S24_F1764,L1,L1_S24,0.0,0.0
feature:L1_S24_F1766,feature,L1_S24_F1766,L1,L1_S24,0.0,0.0
feature:L1_S24_F1767,feature,L1_S24_F1767,L1,L1_S24,0.0,0.0
feature:L1_S24_F1768,feature,L1_S24_F1768,L1,L1_S24,0.0,0.0
feature:L1_S24_F1769,feature,L1_S24_F1769,L1,L1_S24,0.0,0.0
feature:L1_S24_F1771,feature,L1_S24_F1771,L1,L1_S24,0.0,0.0
feature:L1_S24_F1772,feature,L1_S24_F1772,L1,L1_S24,0.0,0.0
feature:L1_S24_F1773,feature,L1_S24_F1773,L1,L1_S24,0.0,0.0
feature:L1_S24_F1774,feature,L1_S24_F1774,L1,L1_S24,0.0,0.0
feature:L1_S24_F1776,feature,L1_S24_F1776,L1,L1_S24,0.0,0.0
feature:L1_S24_F1777,feature,L1_S24_F1777,L1,L1_S24,0.0,0.0
feature:L1_S24_F1778,feature,L1_S24_F1778,L1,L1_S24,18.48993776776065,0.012570849227048
feature:L1_S24_F1779,feature,L1_S24_F1779,L1,L1_S24,0.0,0.0
feature:L1_S24_F1781,feature,L1_S24_F1781,L1,L1_S24,0.0,0.0
feature:L1_S24_F1782,feature,L1_S24_F1782,L1,L1_S24,0.0,0.0
feature:L1_S24_F1783,feature,L1_S24_F1783,L1,L1_S24,0.0,0.0
feature:L1_S24_F1784,feature,L1_S24_F1784,L1,L1_S24,0.0,0.0
feature:L1_S24_F1786,feature,L1_S24_F1786,L1,L1_S24,0.0,0.0
feature:L1_S24_F1787,feature,L1_S24_F1787,L1,L1_S24,0.0,0.0
feature:L1_S24_F1788,feature,L1_S24_F1788,L1,L1_S24,0.0,0.0
feature:L1_S24_F1789,feature,L1_S24_F1789,L1,L1_S24,0.0,0.0
feature:L1_S24_F1791,feature,L1_S24_F1791,L1,L1_S24,0.0,0.0
feature:L1_S24_F1792,feature,L1_S24_F1792,L1,L1_S24,0.0,0.0
feature:L1_S24_F1793,feature,L1_S24_F1793,L1,L1_S24,0.0,0.0
feature:L1_S24_F1794,feature,L1_S24_F1794,L1,L1_S24,0.0,0.0
feature:L1_S24_F1796,feature,L1_S24_F1796,L1,L1_S24,0.0,0.0
feature:L1_S24_F1797,feature,L1_S24_F1797,L1,L1_S24,0.0,0.0
feature:L1_S24_F1798,feature,L1_S24_F1798,L1,L1_S24,0.0,0.0
feature:L1_S24_F1799,feature,L1_S24_F1799,L1,L1_S24,0.0,0.0
feature:L1_S24_F1801,feature,L1_S24_F1801,L1,L1_S24,0.0,0.0
feature:L1_S24_F1802,feature,L1_S24_F1802,L1,L1_S24,0.0,0.0
feature:L1_S24_F1803,feature,L1_S24_F1803,L1,L1_S24,0.0,0.0
feature:L1_S24_F1804,feature,L1_S24_F1804,L1,L1_S24,0.0,0.0
feature:L1_S24_F1806,feature,L1_S24_F1806,L1,L1_S24,0.0,0.0
feature:L1_S24_F1807,feature,L1_S24_F1807,L1,L1_S24,0.0,0.0
feature:L1_S24_F1808,feature,L1_S24_F1808,L1,L1_S24,0.0,0.0
feature:L1_S24_F1810,feature,L1_S24_F1810,L1,L1_S24,0.0,0.0
feature:L1_S24_F1812,feature,L1_S24_F1812,L1,L1_S24,0.0,0.0
feature:L1_S24_F1814,feature,L1_S24_F1814,L1,L1_S24,6.462452814083903,0.0043936610811319
feature:L1_S24_F1816,feature,L1_S24_F1816,L1,L1_S24,0.0,0.0
feature:L1_S24_F1818,feature,L1_S24_F1818,L1,L1_S24,0.0,0.0
feature:L1_S24_F1820,feature,L1_S24_F1820,L1,L1_S24,0.0,0.0
feature:L1_S24_F1822,feature,L1_S24_F1822,L1,L1_S24,0.0,0.0
feature:L1_S24_F1824,feature,L1_S24_F1824,L1,L1_S24,0.0,0.0
feature:L1_S24_F1827,feature,L1_S24_F1827,L1,L1_S24,0.0,0.0
feature:L1_S24_F1829,feature,L1_S24_F1829,L1,L1_S24,0.0,0.0
